database;schema;table;column;data_type
import;_lookup_tables;ICDO3_to_ICD10_1_to_m;v8;text
import;_lookup_tables;ICDO3_to_ICD10_1_to_m;v9;boolean
import;_lookup_tables;ICDO3_to_ICD10_1_to_m;v10;boolean
import;_lookup_tables;ICDO3_to_ICD10_1_to_m;v11;boolean
import;_lookup_tables;ICDO3_to_ICD10_1_to_m;v12;boolean
import;_lookup_tables;ICDO3_to_ICD10_1_to_m;v13;boolean
import;_lookup_tables;ICDO3_to_ICD10_1_to_m;v14;boolean
import;_lookup_tables;ICDO3_to_ICD10_1_to_m;v15;boolean
import;_lookup_tables;ICDO3_to_ICD10_1_to_m;v16;boolean
import;_lookup_tables;ICDO3_to_ICD10_1_to_m;v17;boolean
import;_lookup_tables;ICDO3_to_ICD10_1_to_m;v18;boolean
import;_lookup_tables;RKKP_CLL_old2new_vars;KMS_variabelnavn;text
import;_lookup_tables;RKKP_CLL_old2new_vars;KIP_variabelnavn;text
import;_lookup_tables;RKKP_CLL_old2new_vars;Skema;text
import;_lookup_tables;RKKP_DMSG_old2new_vars;KMS.variabelnavn;text
import;_lookup_tables;RKKP_DMSG_old2new_vars;KIP.Variabelnavn;text
import;_lookup_tables;RKKP_DMSG_old2new_vars;Skema;text
import;_lookup_tables;RKKP_LYFO_old2new_vars;KMS.Variabelnavn;text
import;_lookup_tables;RKKP_LYFO_old2new_vars;KIP.Variabelnavn;text
import;_lookup_tables;RKKP_LYFO_old2new_vars;Skema;text
import;_lookup_tables;SDS_tables_column_mapping;table_name;character varying
import;_lookup_tables;SDS_tables_column_mapping;column_name;character varying
import;_lookup_tables;SDS_tables_column_mapping;register_name;character varying
import;_lookup_tables;SDS_tables_column_mapping;register_code;character varying
import;_lookup_tables;SDS_tables_column_mapping;description_en;text
import;_lookup_tables;SP_tables_column_mapping;table_name;text
import;_lookup_tables;SP_tables_column_mapping;column_name;text
import;_lookup_tables;SP_tables_column_mapping;description;text
import;_lookup_tables;SP_tables_column_mapping;data_type;text
import;_lookup_tables;TP53_IARC_db_20240618;Mutation_ID;integer
import;_lookup_tables;TP53_IARC_db_20240618;MUT_ID;integer
import;_lookup_tables;TP53_IARC_db_20240618;hg18_Chr17_coordinates;integer
import;_lookup_tables;TP53_IARC_db_20240618;hg19_Chr17_coordinates;integer
import;_lookup_tables;TP53_IARC_db_20240618;hg38_Chr17_coordinates;integer
import;_lookup_tables;TP53_IARC_db_20240618;ExonIntron;text
import;_lookup_tables;TP53_IARC_db_20240618;Codon_number;integer
import;_lookup_tables;TP53_IARC_db_20240618;Description;text
import;_lookup_tables;TP53_IARC_db_20240618;c_description;text
import;_lookup_tables;TP53_IARC_db_20240618;g_description;text
import;_lookup_tables;TP53_IARC_db_20240618;g_description_GRCh38;text
import;_lookup_tables;TP53_IARC_db_20240618;WT_nucleotide;text
import;_lookup_tables;TP53_IARC_db_20240618;Mutant_nucleotide;text
import;_lookup_tables;TP53_IARC_db_20240618;Splice_site;text
import;_lookup_tables;TP53_IARC_db_20240618;CpG_site;text
import;_lookup_tables;TP53_IARC_db_20240618;Context_coding_3;text
import;_lookup_tables;TP53_IARC_db_20240618;Type;text
import;_lookup_tables;TP53_IARC_db_20240618;Mut_rate;double precision
import;_lookup_tables;TP53_IARC_db_20240618;WT_codon;text
import;_lookup_tables;TP53_IARC_db_20240618;Mutant_codon;text
import;_lookup_tables;TP53_IARC_db_20240618;WT_AA;text
import;_lookup_tables;TP53_IARC_db_20240618;Mutant_AA;text
import;_lookup_tables;TP53_IARC_db_20240618;ProtDescription;text
import;_lookup_tables;TP53_IARC_db_20240618;COSMIClink;integer
import;_lookup_tables;TP53_IARC_db_20240618;CLINVARlink;integer
import;_lookup_tables;TP53_IARC_db_20240618;TCGA_ICGC_GENIE_count;integer
import;_lookup_tables;TP53_IARC_db_20240618;Mut_rateAA;double precision
import;_lookup_tables;TP53_IARC_db_20240618;Effect;text
import;_lookup_tables;TP53_IARC_db_20240618;AGVGDClass;text
import;_lookup_tables;TP53_IARC_db_20240618;SIFTClass;text
import;_lookup_tables;TP53_IARC_db_20240618;Polyphen2;text
import;_lookup_tables;TP53_IARC_db_20240618;REVEL;double precision
import;_lookup_tables;TP53_IARC_db_20240618;BayesDel;double precision
import;_lookup_tables;TP53_IARC_db_20240618;TransactivationClass;text
import;_lookup_tables;TP53_IARC_db_20240618;DNE_LOFclass;text
import;_lookup_tables;TP53_IARC_db_20240618;DNEclass;text
import;_lookup_tables;TP53_IARC_db_20240618;StructureFunctionClass;text
import;_lookup_tables;TP53_IARC_db_20240618;Hotspot;text
import;_lookup_tables;TP53_IARC_db_20240618;Structural_motif;text
import;_lookup_tables;TP53_IARC_db_20240618;Sample_Name;text
import;_lookup_tables;TP53_IARC_db_20240618;Sample_ID;integer
import;_lookup_tables;TP53_IARC_db_20240618;Sample_source;text
import;_lookup_tables;TP53_IARC_db_20240618;Tumor_origin;text
import;_lookup_tables;TP53_IARC_db_20240618;Topography;text
import;_lookup_tables;TP53_IARC_db_20240618;Short_topo;text
import;_lookup_tables;TP53_IARC_db_20240618;Topo_code;text
import;_lookup_tables;TP53_IARC_db_20240618;Sub_topography;text
import;_lookup_tables;TP53_IARC_db_20240618;Morphology;text
import;_lookup_tables;TP53_IARC_db_20240618;Morpho_code;text
import;_lookup_tables;TP53_IARC_db_20240618;Grade;text
import;_lookup_tables;TP53_IARC_db_20240618;Stage;text
import;_lookup_tables;TP53_IARC_db_20240618;TNM;text
import;_lookup_tables;TP53_IARC_db_20240618;p53_IHC;text
import;_lookup_tables;TP53_IARC_db_20240618;KRAS_status;text
import;_lookup_tables;TP53_IARC_db_20240618;Other_mutations;text
import;_lookup_tables;TP53_IARC_db_20240618;Other_associations;text
import;_lookup_tables;TP53_IARC_db_20240618;Add_Info;text
import;_lookup_tables;TP53_IARC_db_20240618;Individual_ID;integer
import;_lookup_tables;TP53_IARC_db_20240618;Sex;text
import;_lookup_tables;TP53_IARC_db_20240618;Age;integer
import;_lookup_tables;TP53_IARC_db_20240618;Ethnicity;text
import;_lookup_tables;TP53_IARC_db_20240618;Geo_area;text
import;_lookup_tables;TP53_IARC_db_20240618;Country;text
import;_lookup_tables;TP53_IARC_db_20240618;Development;text
import;_lookup_tables;TP53_IARC_db_20240618;Population;text
import;_lookup_tables;TP53_IARC_db_20240618;Region;text
import;_lookup_tables;TP53_IARC_db_20240618;TP53polymorphism;text
import;_lookup_tables;TP53_IARC_db_20240618;Germline_mutation;text
import;_lookup_tables;TP53_IARC_db_20240618;Family_history;text
import;_lookup_tables;TP53_IARC_db_20240618;Tobacco;text
import;_lookup_tables;TP53_IARC_db_20240618;Alcohol;text
import;_lookup_tables;TP53_IARC_db_20240618;Exposure;text
import;_lookup_tables;TP53_IARC_db_20240618;Infectious_agent;text
import;_lookup_tables;TP53_IARC_db_20240618;SpliceAI_DS_AG;double precision
import;_lookup_tables;TP53_IARC_db_20240618;SpliceAI_DS_AL;double precision
import;_lookup_tables;TP53_IARC_db_20240618;SpliceAI_DS_DG;double precision
import;_lookup_tables;TP53_IARC_db_20240618;SpliceAI_DS_DL;double precision
import;_lookup_tables;TP53_IARC_db_20240618;SpliceAI_DP_AG;integer
import;_lookup_tables;TP53_IARC_db_20240618;SpliceAI_DP_AL;integer
import;_lookup_tables;TP53_IARC_db_20240618;SpliceAI_DP_DG;integer
import;_lookup_tables;TP53_IARC_db_20240618;SpliceAI_DP_DL;integer
import;_lookup_tables;TP53_IARC_db_20240618;Ref_ID;integer
import;_lookup_tables;TP53_IARC_db_20240618;Cross_Ref_ID;integer
import;_lookup_tables;TP53_IARC_db_20240618;PubMed;text
import;_lookup_tables;TP53_IARC_db_20240618;Exclude_analysis;boolean
import;_lookup_tables;TP53_IARC_db_20240618;WGS_WXS;text
import;_lookup_tables;TP53_IARC_db_20240618;PubMedLink;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Database_ID;integer
import;_lookup_tables;TP53_seshat_db_EU_20241010;UMD_ID;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;COSMIC_ID;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;ATCC;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;SNP_ID;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;HG19_Start;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;HG19_End;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;HG18_Start;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;HG18_End;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;HG38_Start;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;HG38_End;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;NG_017013.2;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;HG19_Variant;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;HG18_Variant;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;HG38_Variant;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;NG_017013.2_Variant;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Start_cDNA;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;End_cDNA;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Exon:intron_start;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Exon:intron_End;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Genome_base_coding;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;cDNA_variant;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Codon;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;WT_AA_1;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;WT_AA_3;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Mutant_AA_1;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Mutant_AA_3;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Structure;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Domain;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;PTM;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Base_Change_Size;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Ins_Size;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Del_Size;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Mutant_Allele;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Wt_Codon;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Mutant_Codon;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Mutational_event;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Type;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Mutation_Type;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;CpG;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Py_Py_Doublets;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Tandem_Class;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Variant_Classification;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Variant Comment;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Variant_Type;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Mutation_origin;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Disease;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Sample_pathology;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Sample_origin;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Name;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Hereditary_syndrome;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Genetic_Background;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Internal;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Solid;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Smoking;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Aflatoxin;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Radiations;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Drinking;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Asbestos;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Hepatitis_B;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Papilloma;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Exposure;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Complexity;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Unidentified_Mutations;integer
import;_lookup_tables;TP53_seshat_db_EU_20241010;Records_Number;integer
import;_lookup_tables;TP53_seshat_db_EU_20241010;Leukemia_Stat;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Solid_Stat;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Tumor_Stat;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Cell_line_Stat;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Somatic_Stat;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Germline_Stat;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Tumor_Repetition;integer
import;_lookup_tables;TP53_seshat_db_EU_20241010;Publication_Repetition;integer
import;_lookup_tables;TP53_seshat_db_EU_20241010;Comment prediction;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Comment frequency;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Comment outliers;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Comment activity;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Comment splicing;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Sift Score;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Sift Prediction;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Provean_Score;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Provean_prediction;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Mutassessor_score;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Mutassessor_prediction:;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Polyphen;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Condel;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;MutPred_Splice_General_Score;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Prediction_Label;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Confident__Hypotheses;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Transcript t1;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Transcript t2;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Transcript t3;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Transcript t4;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Transcript t5;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Transcript t6;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Transcript t7;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Transcript t8;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Protein p1 _TP53;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Protein p3 _TP53_beta;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Protein p4 _TP53_gamma;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Protein p8 _Delta_40_TP53;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Protein p9 _Delta_40_TP53_beta;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Protein p10 _Delta_40_TP53_gamma;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Protein p5 _Delta_133_TP53_alpha;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Protein p6 _Delta_133_TP53_beta;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Protein p7 _Delta_133_TP53_gamma;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Protein p11 _Delta_160_TP53_alpha;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Protein p12 _Delta_160_TP53_beta;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Protein p13 _Delta_160_TP53_gamma;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;WAF1_;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;MDM2_;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;BAX_;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;__14_3_3_s;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;AIP_;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;GADD45_;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;NOXA_;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;p53R2_;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;ReferenceID;integer
import;_lookup_tables;TP53_seshat_db_EU_20241010;Authors;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Year;integer
import;_lookup_tables;TP53_seshat_db_EU_20241010;Title;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Journal;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Volume;text
import;_lookup_tables;TP53_seshat_db_EU_20241010;Pages;text
